CMTE_ID,Leadership Pacs,Sponsor Name,PAC Name,Committee Designation,AMNDT_IND,RPT_TP,TRANSACTION_PGI,IMAGE_NUM,TRANSACTION_TP,ENTITY_TP,NAME,CITY,STATE,ZIP_CODE,EMPLOYER,OCCUPATION,TRANSACTION_DT,TRANSACTION_AMT,OTHER_ID,CAND_ID,Candidate Name,TRAN_ID,FILE_NUM,MEMO_CD,MEMO_TEXT,SUB_ID
C00914614,#N/A,#N/A,"THE BALDWIN INSURANCE GROUP, INC. FEDERAL PAC",U,N,Q1,P2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2232026,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.4173,1958198,,,4.04072E+18
C00326389,#N/A,#N/A,AMALGAMATED SUGAR COMPANY POLITICAL ACTION COMMITTEE,U,N,M4,G2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3042026,1000,C00855288,H4MT02098,"DOWNING, TROY",19503972,1959717,,,4.04172E+18
C00034785,#N/A,#N/A,ACPAC ACA INTERNATIONAL POLITICAL ACTION COMMITTEE,B,N,Q1,G2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3042026,2500,C00855288,H4MT02098,"DOWNING, TROY",B062E3C3F5AC4434586C,1965629,,,4.05052E+18
C00507392,#N/A,#N/A,"ENCORE CAPITAL GROUP, INC. POLITICAL ACTION COMMITTEE",U,N,M3,P2026,2.02603E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,2252026,5000,C00855288,H4MT02098,"DOWNING, TROY",BB60F35C4AB8A4DC8B55,1954567,,,4.03202E+18
C00254953,#N/A,#N/A,JACKSON HOLDINGS LLC AND JACKSON NATIONAL LIFE INSURANCE COMPANY SEPARATE SEGREGATED FUND (JACKSON N,B,N,Q1,P2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3232026,1000,C00855288,H4MT02098,"DOWNING, TROY",B3D763722DF2A4BC5BA7,1959615,,,4.04142E+18
C00390583,#N/A,#N/A,"BHFS-E, PC PAC (BROWNSTEIN HYATT FARBER SCHRECK POLITICAL ACTION COMMITTEE)",B,N,M2,P2026,2.02602E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,1222026,1000,C00855288,H4MT02098,"DOWNING, TROY",9C67EA50EC5B2A0CB56,1947386,,,4.03122E+18
C00450916,#N/A,#N/A,ASURION LLC POLITICAL ACTION COMMITTEE (ASURION PAC),B,N,M4,P2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,3192026,-2000,C00855288,H4MT02098,"DOWNING, TROY",SB23.8199,1960239,,,4.04172E+18
C00022343,#N/A,#N/A,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)",B,N,M4,G2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,3162026,1000,C00855288,H4MT02098,"DOWNING, TROY",22484841,1960242,,,4.04142E+18
C00147066,#N/A,#N/A,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,B,N,M2,P2026,2.02602E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,1272026,2000,C00855288,H4MT02098,"DOWNING, TROY",90801765,1947251,,POLITICAL CONTRIBUTION,4.03122E+18
C00147066,#N/A,#N/A,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,B,N,M2,G2026,2.02602E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,1272026,1000,C00855288,H4MT02098,"DOWNING, TROY",90801766,1947251,,POLITICAL CONTRIBUTION,4.03122E+18
C00040535,#N/A,#N/A,AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),B,N,M2,G2026,2.02602E+17,24K,CCM,TROY DOWNING FOR CONGRESS,WASHINGTON,DC,20003,,,1132026,1500,C00855288,H4MT02098,"DOWNING, TROY",B915594,1947268,,,4.03122E+18
C00040535,#N/A,#N/A,AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),B,N,M2,P2026,2.02602E+17,24K,CCM,TROY DOWNING FOR CONGRESS,WASHINGTON,DC,20003,,,1132026,1500,C00855288,H4MT02098,"DOWNING, TROY",B915595,1947268,,,4.03122E+18
C00313700,#N/A,#N/A,TRANSUNION POLITICAL ACTION COMMITTEE (TU PAC),B,A,M3,P2026,2.02603E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,2242026,1000,C00855288,H4MT02098,"DOWNING, TROY",19451742,1956199,,CONTRIBUTIONS TO FEDERAL CANDIDATES,4.03252E+18
C00144766,#N/A,#N/A,NATIONAL BEER WHOLESALERS ASSOCIATION POLITICAL ACTION COMMITTEE,B,N,M5,P2026,2.02605E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,4132026,1000,C00855288,H4MT02098,"DOWNING, TROY",B148515D112794BB3A1E,1974103,,,4.06032E+18
C00000729,#N/A,#N/A,AMERICAN DENTAL ASSOCIATION POLITICAL ACTION COMMITTEE,B,N,M7,P2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,6022026,2500,C00855288,H4MT02098,"DOWNING, TROY",20261530039370,2000242,,,4.07312E+18
C00307249,#N/A,#N/A,"CITIZENS FINANCIAL GROUP, INC. POLITICAL ACTION COMMITTEE (CITIZENS PAC)",B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6102026,1000,C00855288,H4MT02098,"DOWNING, TROY",91452172,1999519,,CONTRIBUTION: TROY DOWNING (R-2ND MT),4.08132E+18
C00544817,#N/A,#N/A,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY FEDERAL POLITICAL ACTION COMMITTEE (STATE FARM FEDERAL PAC),B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,6192026,1000,C00855288,H4MT02098,"DOWNING, TROY",207AB9663D56C54A373,2000445,,,4.07302E+18
C00022343,#N/A,#N/A,"INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA, INC. POLITICAL ACTION COMMITTEE (INSURPAC)",B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,6152026,2500,C00855288,H4MT02098,"DOWNING, TROY",22720364,2000324,,,4.07312E+18
C00366468,#N/A,#N/A,"CORECIVIC, INC. POLITICAL ACTION COMMITTEE (CORECIVIC PAC)",B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,6102026,1000,C00855288,H4MT02098,"DOWNING, TROY",B4EFCDE956EAA404E8AC,2000327,,,4.07312E+18
C00251876,#N/A,#N/A,AMGEN INC. POLITICAL ACTION COMMITTEE,B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6102026,1000,C00855288,H4MT02098,"DOWNING, TROY",91316186,1999687,,CONTRIBUTION,4.08022E+18
C00035535,#N/A,#N/A,CONSUMER BANKERS ASSOCIATION PAC,B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6302026,1000,C00855288,H4MT02098,"DOWNING, TROY",19694685,2000382,,,4.07302E+18
C00235036,#N/A,#N/A,"ZURICH HOLDING COMPANY OF AMERICA, INC. COMMITTEE FOR GOOD GOVERNMENT (Z-PAC, ZURICH PAC)",B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6032026,2500,C00855288,H4MT02098,"DOWNING, TROY",B925405,1999757,,,4.08022E+18
C00165589,#N/A,#N/A,HUNTINGTON BANCSHARES INC. POLITICAL ACTION COMMITTEE  (HBI-PAC),B,A,M3,P2026,2.02605E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,2272026,1000,C00855288,H4MT02098,"DOWNING, TROY",086C43172682B6B4DAF,1977648,,,4.06162E+18
C00158881,#N/A,#N/A,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6252026,500,C00855288,H4MT02098,"DOWNING, TROY",25011504,2000518,,CONTRIBUTION,4.07302E+18
C00158881,#N/A,#N/A,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6252026,2000,C00855288,H4MT02098,"DOWNING, TROY",25011505,2000518,,CONTRIBUTION,4.07302E+18
C00384818,#N/A,#N/A,CVS HEALTH PAC,B,N,M5,P2026,2.02605E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,4102026,3000,C00855288,H4MT02098,"DOWNING, TROY",8F304F3CAE94873D1BD,1977572,,,4.06162E+18
C00384818,#N/A,#N/A,CVS HEALTH PAC,B,N,M5,P2026,2.02605E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,4102026,-3000,C00855288,H4MT02098,"DOWNING, TROY",BFF649E38E0AB085467,1977572,,,4.06162E+18
C00000901,#N/A,#N/A,BUILD POLITICAL ACTION COMMITTEE OF THE NATIONAL ASSOCIATION OF HOME BUILDERS (BUILDPAC),B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,6232026,5000,C00855288,H4MT02098,"DOWNING, TROY",72B170390763C8F6A86,1999495,,,4.08132E+18
C00130773,#N/A,#N/A,NATIONAL MULTIFAMILY HOUSING COUNCIL AND REAL ESTATE TECHNOLOGY AND TRANSFORMATION CENTER POLITICAL ACTION COMMITTEE (NMHC PAC),B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6252026,1000,C00855288,H4MT02098,"DOWNING, TROY",91359288,1993450,,,4.07282E+18
C00495002,#N/A,#N/A,AMERICAN INVESTMENT COUNCIL POLITICAL ACTION COMMITTEE,B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6242026,1500,C00855288,H4MT02098,"DOWNING, TROY",19689388,2000127,,,4.07312E+18
C00325332,#N/A,#N/A,AMERICAN SENIORS HOUSING ASSOCIATION (SENIORS HOUSING PAC),B,N,M5,P2026,2.02605E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,22314,,,4272026,1500,C00855288,H4MT02098,"DOWNING, TROY",91144497,1973569,,,4.06032E+18
C00012245,#N/A,#N/A,UBS AMERICAS INC. POLITICAL ACTION COMMITTEE (UBS PAC),B,N,M5,P2026,2.02605E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,4292026,5000,C00855288,H4MT02098,"DOWNING, TROY",B946E79E2F7B382E09A,1977151,,,4.06162E+18
C00457697,#N/A,#N/A,MOLSON COORS BEVERAGE COMPANY USA LLC PAC,B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6232026,1000,C00855288,H4MT02098,"DOWNING, TROY",B1CDDD91C22604E729C4,1999253,,,4.07292E+18
C00076299,#N/A,#N/A,CME GROUP INC. PAC,B,N,M4,P2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3182026,2500,C00855288,H4MT02098,"DOWNING, TROY",B1D2D5B3F1B80494EAB3,1968670,,,4.04242E+18
C00325332,#N/A,#N/A,AMERICAN SENIORS HOUSING ASSOCIATION (SENIORS HOUSING PAC),B,N,M6,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,22314,,,5262026,1000,C00855288,H4MT02098,"DOWNING, TROY",91238950,1982055,,,4.06092E+18
C00170258,#N/A,#N/A,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC,B,N,M6,G2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,596240322,,,5262026,2000,C00855288,H4MT02098,"DOWNING, TROY",BFA0172A12D824BA8AE5,1984568,,,4.07082E+18
C00170258,#N/A,#N/A,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC,B,N,M6,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,596240322,,,5262026,500,C00855288,H4MT02098,"DOWNING, TROY",BF47ACDAE030C433A970,1984568,,,4.07082E+18
C00511444,#N/A,#N/A,"THE HARTFORD INSURANCE GROUP, INC. FEDERAL PAC (AKA HARTFORD ADVOCATES FEDERAL FUND)",B,N,M6,G2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,5182026,1000,C00855288,H4MT02098,"DOWNING, TROY",BB172664A23464B37A7E,1982081,,,4.06232E+18
C00511444,#N/A,#N/A,"THE HARTFORD INSURANCE GROUP, INC. FEDERAL PAC (AKA HARTFORD ADVOCATES FEDERAL FUND)",B,N,M6,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,5182026,2500,C00855288,H4MT02098,"DOWNING, TROY",B1C4D9F73E8C945DD86A,1982081,,,4.06232E+18
C00105981,#N/A,#N/A,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),B,N,M6,G2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,5122026,2500,C00855288,H4MT02098,"DOWNING, TROY",22634499,1985773,,,4.07132E+18
C00780304,#N/A,#N/A,"ROBINHOOD MARKETS, INC. PAC",B,N,M6,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,5062026,2500,C00855288,H4MT02098,"DOWNING, TROY",B875C8DF958664418AB4,1981308,,,4.06232E+18
C00110338,#N/A,#N/A,AMERICAN CRYSTAL SUGAR COMPANY POLITICAL ACTION COMMITTEE,B,N,M5,P2021,2.02605E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,4062026,5000,C00855288,H4MT02098,"DOWNING, TROY",52277309,1974926,,,4.06052E+18
C00540518,#N/A,#N/A,THE CAPITAL GROUP COMPANIES INC POLITICAL ACTION COMMITTEE,B,N,M6,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,5272026,1500,C00855288,H4MT02098,"DOWNING, TROY",B7507572382684E59B9B,1984997,,,4.07082E+18
C00082040,#N/A,#N/A,CHAMBER OF COMMERCE OF THE UNITED STATES OF AMERICA PAC (US CHAMBER PAC),B,N,M6,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040322,,,5132026,1000,C00855288,H4MT02098,"DOWNING, TROY",B82BDA4A95396402AA84,1984454,,,4.07122E+18
C00494534,#N/A,#N/A,THE BANK OF NEW YORK MELLON CORPORATION FEDERAL PAC (BNY FEDPAC),B,N,M6,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,5132026,2500,C00855288,H4MT02098,"DOWNING, TROY",B6DD60A34AD884DFFB8D,1984649,,,4.07102E+18
C00874982,#N/A,#N/A,FRANKLIN RESOURCES INC POLITICAL ACTION COMMITTEE (FRANKLIN TEMPLETON PAC),B,N,M6,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,22314,,,5192026,2500,C00855288,H4MT02098,"DOWNING, TROY",B924248,1984433,,,4.07122E+18
C00874982,#N/A,#N/A,FRANKLIN RESOURCES INC POLITICAL ACTION COMMITTEE (FRANKLIN TEMPLETON PAC),B,N,M6,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,22314,,,5112026,2500,C00855288,H4MT02098,"DOWNING, TROY",B923560,1984433,,,4.07122E+18
C00066472,#N/A,#N/A,AMERICAN PROPERTY CASUALTY INSURANCE ASSOCIATION POLITICAL ACTION COMMITTEE (INSURING AMERICA PAC),B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,6232026,2500,C00855288,H4MT02098,"DOWNING, TROY",F1337F49AA485A13415,1999909,,,4.08012E+18
C00235739,#N/A,#N/A,BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),B,N,M6,G2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,22314,,,5152026,500,C00855288,H4MT02098,"DOWNING, TROY",B924040,1984392,,,4.07082E+18
C00235739,#N/A,#N/A,BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),B,N,M6,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,22314,,,5152026,1500,C00855288,H4MT02098,"DOWNING, TROY",B924041,1984392,,,4.07082E+18
C00458158,#N/A,#N/A,LKQ CORPORATION EMPLOYEE GOOD GOVERNMENT FUND,B,A,M4,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,3172026,3000,C00855288,H4MT02098,"DOWNING, TROY",9F8CD875583AC2935D9,1985681,,,4.07122E+18
C00414474,#N/A,#N/A,AMERIPRISE FINANCIAL INC. POLITICAL ACTION COMMITTEE (AMERIPRISEPAC),B,N,12P,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,22314,,,5292026,1000,C00855288,H4MT02098,"DOWNING, TROY",B925006,1982568,,,4.06262E+18
C00113241,#N/A,#N/A,NATIONAL APARTMENT ASSOCIATION POLITICAL ACTION COMMITTEE,B,N,M4,P2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,223145404,,,3312026,5000,C00855288,H4MT02098,"DOWNING, TROY",B9C3AC937A047453AB29,1968360,,,4.05262E+18
C00254953,#N/A,#N/A,JACKSON HOLDINGS LLC AND JACKSON NATIONAL LIFE INSURANCE COMPANY SEPARATE SEGREGATED FUND (JACKSON N,B,N,M6,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591045404,,,5202026,1000,C00855288,H4MT02098,"DOWNING, TROY",B72183A531933438D8CC,1985148,,,4.07072E+18
C00012328,#N/A,#N/A,FLORIDA SUGAR CANE LEAGUE PAC,B,N,M4,P2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,223145404,,,3092026,1000,C00855288,H4MT02098,"DOWNING, TROY",B32E65A55D18043968D0,1968503,,,4.05272E+18
C00039578,#N/A,#N/A,THE COUNCIL OF INSURANCE AGENTS & BROKERS POLITICAL ACTION COMMITTEE,B,N,M6,G2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,5132026,5000,C00855288,H4MT02098,"DOWNING, TROY",52329619,1984440,,PAC CONTRIBUTION,4.07102E+18
C00165159,#N/A,#N/A,REPUBLICAN MAINSTREET PARTNERSHIP PAC,U,A,M2,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,1152026,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.95199,1983453,,,4.06302E+18
C00165159,#N/A,#N/A,REPUBLICAN MAINSTREET PARTNERSHIP PAC,U,A,M3,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,2192026,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.109866,1983454,,,4.06152E+18
C00165159,#N/A,#N/A,REPUBLICAN MAINSTREET PARTNERSHIP PAC,U,A,M4,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,3052026,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.134992,1983456,,,4.06302E+18
C00077321,#N/A,#N/A,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,B,N,M6,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,5262026,2500,C00855288,H4MT02098,"DOWNING, TROY",52352188,1983997,,,4.07012E+18
C00691618,#N/A,#N/A,THE SURETY & FIDELITY ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE,B,N,Q2,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6162026,1000,C00855288,H4MT02098,"DOWNING, TROY",B-10585,1993934,,,4.07282E+18
C00072751,#N/A,#N/A,STATE STREET BANK AND TRUST COMPANY VOLUNTARY POLITICAL ACTION COMMITTEE,B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,6232026,1000,C00855288,H4MT02098,"DOWNING, TROY",CB12BACEFDEF920786E,1998041,,,4.07202E+18
C00364778,#N/A,#N/A,BANK OF AMERICA CORPORATION FEDERAL PAC,B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6302026,2500,C00855288,H4MT02098,"DOWNING, TROY",B927553,1999135,,,4.07292E+18
C00589119,#N/A,#N/A,SYNCHRONY FINANCIAL EMPLOYEES POLITICAL ACTION COMMITTEE (SYNCPAC),B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,6132026,5000,C00855288,H4MT02098,"DOWNING, TROY",906AAB5A1C1BFD97C18,1998536,,,4.07282E+18
C00164145,#N/A,#N/A,UNITED SERVICES AUTOMOBILE ASSOCIATION EMPLOYEE PAC - USAA EMPLOYEE PAC,B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,6262026,2000,C00855288,H4MT02098,"DOWNING, TROY",7FE2E8A9FD712A74DB3,1998892,,,4.07292E+18
C00410266,#N/A,#N/A,THE VANGUARD GROUP COMMITTEE FOR RESPONSIBLE GOVERNMENT,B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6232026,2500,C00855288,H4MT02098,"DOWNING, TROY",BF8F3349EC6E74A928FC,1998721,,,4.07292E+18
C00661272,#N/A,#N/A,WITH HONOR PAC,U,N,M6,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,HELENA,MT,59624,,,5012026,5000,C00855288,H4MT02098,"DOWNING, TROY",SB23.9691,1983890,,,4.07012E+18
C00874982,#N/A,#N/A,FRANKLIN RESOURCES INC POLITICAL ACTION COMMITTEE (FRANKLIN TEMPLETON PAC),B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6112026,1000,C00855288,H4MT02098,"DOWNING, TROY",B926008,1998929,,,4.07292E+18
C00254656,#N/A,#N/A,SUGAR CANE GROWERS COOPERATIVE OF FLORIDA (PAC),U,A,M4,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,3192026,500,C00855288,,#N/A,SB23.9719,1986471,,,4.06242E+18
C00417634,#N/A,#N/A,WHOLESALE & SPECIALTY INSURANCE ASSOCIATION (WSIA) PAC,B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,6082026,2500,C00855288,H4MT02098,"DOWNING, TROY",BA6F5B9E0743FD4A999,1995805,,,4.07252E+18
C00147066,#N/A,#N/A,AMERICAN COUNCIL OF LIFE INSURERS POLITICAL ACTION COMMITTEE,B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6222026,1000,C00855288,H4MT02098,"DOWNING, TROY",91349222,1999103,,DIRECT CONTRIBUTION,4.07292E+18
C00366013,#N/A,#N/A,"NASDAQ, INC. PAC (NASDAQ PAC)",B,N,M5,P2026,2.02605E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,4232026,1000,C00855288,H4MT02098,"DOWNING, TROY",B84AEC14024FE454FA3E,1974246,,,4.06032E+18
C00380550,#N/A,#N/A,FMR LLC POLITICAL ACTION COMMITTEE - FEDERAL (FIDELITY PAC),B,N,M6,G2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,5282026,3500,C00855288,H4MT02098,"DOWNING, TROY",F47194323F882B4CF0C,1983507,,,4.06292E+18
C00166348,#N/A,#N/A,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE POLITICAL ACTION COMMITTEE,U,N,M6,G2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,5262026,2000,C00855288,H4MT02098,"DOWNING, TROY",SB23.34794,1982228,,,4.06242E+18
C00010124,#N/A,#N/A,ASSOCIATED EQUIPMENT DISTRIBUTORS POLITICAL ACTION COMMITTEE,B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6152026,1000,C00855288,H4MT02098,"DOWNING, TROY",19685416,1999120,,CONTRIBUTION TO FEDERAL CANDIDATE,4.07292E+18
C00354290,#N/A,#N/A,"AMERICAN FAMILY MUTUAL INSURANCE COMPANY, S.I. FEDERAL PAC (AMFAM PAC)",B,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591045404,,,6302026,2500,C00855288,H4MT02098,"DOWNING, TROY",BD02B749AACED4C19BED,1999010,,,4.07292E+18
C00501429,#N/A,#N/A,TD BANK US HOLDING COMPANY POLITICAL ACTION COMMITTEE (TD BANK PAC),B,N,M6,P2026,2.02606E+17,24K,CCM,TROY DOWNING FOR CONGRESS,ALEXANDRIA,VA,22314,,,5042026,2500,C00855288,H4MT02098,"DOWNING, TROY",B923094,1983938,,,4.07022E+18
C00162735,#N/A,#N/A,FINANCIAL SERVICES POLITICAL COMMITTEE,U,N,M7,G2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,6302026,1000,C00855288,H4MT02098,"DOWNING, TROY",SB23.6401,1994170,,,4.07222E+18
C00384354,#N/A,#N/A,MICHIGAN SUGAR COMPANY GROWERS POLITICAL ACTION COMMITTEE,U,N,Q2,P2026,2.02607E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,59104,,,4142026,2500,C00855288,H4MT02098,"DOWNING, TROY",SB23.32866,1991067,,,4.07192E+18
C00342766,#N/A,#N/A,HF SINCLAIR POLITICAL ACTION COMMITTEE (DINO PAC),B,N,M4,P2026,2.02604E+17,24K,CCM,TROY DOWNING FOR CONGRESS,BILLINGS,MT,591040333,,,3302026,1000,C00855288,H4MT02098,"DOWNING, TROY",B737CD5DC0E744CA8B6A,1968778,,,4.05222E+18
